to_stop_I,n_vehicles,route_I_counts,route_type,from_stop_I,duration_avg,BUS,TRAM,RAIL,SUBWAY,id,stop_I,name,latitude,longitude,lon_bus,lat_bus,lon_tram,lat_tram,stop_lon,stop_lat
4863,24,{'112': 24},3,4861,43.0,1,0,0,0,4654,4861,CASTEL DI GUIDO/LA BOTTACCIA,41.904142,12.300128,12.300128,41.904142,12.293875,41.90449,12.300128,41.904142
4868,245,"{'297': 154, '295': 80, '371': 11}",3,4862,47.0,1,0,0,0,4655,4862,TRIONFALE/FANI,41.935275,12.43828,12.43828,41.935275,12.435417,41.935775,12.43828,41.935275
4864,24,{'112': 24},3,4863,63.0,1,0,0,0,4656,4863,CASTEL DI GUIDO/NEVIANI,41.90449,12.293875,12.293875,41.90449,12.284478,41.903291,12.293875,41.90449
4865,24,{'112': 24},3,4864,40.0,1,0,0,0,4657,4864,P.ZA CASTEL GUIDO,41.903291,12.284478,12.284478,41.903291,12.278381,41.903147,12.284478,41.903291
4866,24,{'112': 24},3,4865,29.0,1,0,0,0,4658,4865,CASTEL DI GUIDO/CIMITERO,41.903147,12.278381,12.278381,41.903147,12.273964,41.902898,12.278381,41.903147
7829,24,{'112': 24},3,4866,74.0,1,0,0,0,4659,4866,CASTEL DI GUIDO/AURELIA,41.902898,12.273964,12.273964,41.902898,12.264592,41.907019,12.273964,41.902898
3482,91,"{'274': 63, '71': 28}",3,4867,18.0,1,0,0,0,4660,4867,PORTUENSE/EX DAZIO,41.816697,12.342084,12.342084,41.816697,12.344281,41.817417,12.342084,41.816697
7505,245,"{'297': 154, '295': 80, '371': 11}",3,4868,62.0,1,0,0,0,4661,4868,TRIONFALE/MONTE GAUDIO,41.935775,12.435417,12.435417,41.935775,12.431821,41.935556,12.435417,41.935775
3331,240,"{'187': 66, '313': 40, '371': 11, '312': 52, '292': 71}",3,4869,39.0,1,0,0,0,4662,4869,TRIONFALE/V.LO QUARTICCIOLO TRIONFALE,41.952199,12.412428,12.412428,41.952199,12.412372,41.955057,12.412428,41.952199
4871,71,{'292': 71},3,4870,50.0,1,0,0,0,4663,4870,TRIONFALE/PIANCASTELLI (FL3),41.961572,12.409562,12.409562,41.961572,12.40934,41.966059,12.409562,41.961572
4872,71,{'292': 71},3,4871,21.0,1,0,0,0,4664,4871,TRIONFALE/IPOGEO DEGLI OTTAVI,41.966059,12.40934,12.40934,41.966059,12.40952,41.968055,12.40934,41.966059
4873,119,"{'310': 48, '292': 71}",3,4872,17.0,1,0,0,0,4665,4872,TRIONFALE/ACCUMOLI,41.968055,12.40952,12.40952,41.968055,12.409043,41.969581,12.40952,41.968055
4874,71,{'292': 71},3,4873,30.0,1,0,0,0,4666,4873,TRIONFALE/CASALE SANSONI,41.969581,12.409043,12.409043,41.969581,12.408405,41.97233,12.409043,41.969581
3687,48,{'310': 48},3,4873,98.0,1,0,0,0,4666,4873,TRIONFALE/CASALE SANSONI,41.969581,12.409043,12.409043,41.969581,12.408599,41.967905,12.409043,41.969581
4875,71,{'292': 71},3,4874,46.0,1,0,0,0,4667,4874,TRIONFALE/CASALE MONTE ARSICCIO,41.97233,12.408405,12.408405,41.97233,12.408012,41.976603,12.408405,41.97233
4876,71,{'292': 71},3,4875,53.0,1,0,0,0,4668,4875,TRIONFALE/IANNICELLI,41.976603,12.408012,12.408012,41.976603,12.408224,41.981401,12.408012,41.976603
7506,71,{'292': 71},3,4876,18.0,1,0,0,0,4669,4876,TRIONFALE/SPACCAMELA,41.981401,12.408224,12.408224,41.981401,12.407607,41.982949,12.408224,41.981401
4878,25,{'112': 25},3,4877,40.0,1,0,0,0,4670,4877,CASTEL DI GUIDO/AURELIA,41.902762,12.274678,12.274678,41.902762,12.278834,41.903058,12.274678,41.902762
6668,25,{'112': 25},3,4878,53.0,1,0,0,0,4671,4878,CASTEL DI GUIDO/CIMITERO,41.903058,12.278834,12.278834,41.903058,12.284733,41.903225,12.278834,41.903058
7946,10,{'345': 10},3,4879,34.0,1,0,0,0,4672,4879,S. CROCE IN GERUSALEMME,41.888908,12.514727,12.514727,41.888908,12.509741,41.886972,12.514727,41.888908
4881,18,{'15': 18},3,4880,25.0,1,0,0,0,4673,4880,MALAGROTTA,41.883636,12.332919,12.332919,41.883636,12.332756,41.880234,12.332919,41.883636
4882,18,{'15': 18},3,4881,34.0,1,0,0,0,4674,4881,MALAGROTTA/CASALE BRUCIATO,41.880234,12.332756,12.332756,41.880234,12.331352,41.874506,12.332756,41.880234
4883,18,{'15': 18},3,4882,29.0,1,0,0,0,4675,4882,MALAGROTTA/PODERE S. PIETRO,41.874506,12.331352,12.331352,41.874506,12.33032,41.869641,12.331352,41.874506
4884,18,{'15': 18},3,4883,20.0,1,0,0,0,4676,4883,MALAGROTTA/PODERE C. MURATA,41.869641,12.33032,12.33032,41.869641,12.329569,41.866328,12.33032,41.869641
4885,18,{'15': 18},3,4884,19.0,1,0,0,0,4677,4884,MALAGROTTA/PODERE LUNGARINA,41.866328,12.329569,12.329569,41.866328,12.328919,41.863147,12.329569,41.866328
4886,18,{'15': 18},3,4885,29.0,1,0,0,0,4678,4885,MALAGROTTA/PODERE P. ROTONDO,41.863147,12.328919,12.328919,41.863147,12.326818,41.858631,12.328919,41.863147
4887,18,{'15': 18},3,4886,29.0,1,0,0,0,4679,4886,MALAGROTTA/IDROCARBURI,41.858631,12.326818,12.326818,41.858631,12.327679,41.853865,12.326818,41.858631
6105,18,{'15': 18},3,4887,72.0,1,0,0,0,4680,4887,MALAGROTTA/CIVICO 248,41.853865,12.327679,12.327679,41.853865,12.335445,41.842428,12.327679,41.853865
4889,81,"{'274': 63, '15': 18}",3,4888,16.0,1,0,0,0,4681,4888,PONTE GALERIA/MORATELLE,41.831698,12.34012,12.34012,41.831698,12.341402,41.829801,12.34012,41.831698
3481,63,{'274': 63},3,4889,140.0,1,0,0,0,4682,4889,PONTE GALERIA/PITENTINO,41.829801,12.341402,12.341402,41.829801,12.347952,41.818956,12.341402,41.829801
4890,18,{'15': 18},3,4889,119.0,1,0,0,0,4682,4889,PONTE GALERIA/PITENTINO,41.829801,12.341402,12.341402,41.829801,12.348538,41.819276,12.341402,41.829801
7521,62,"{'71': 28, '221': 34}",3,4890,14.0,1,0,0,0,4683,4890,PORTUENSE/MAGLIANA,41.819276,12.348538,12.348538,41.819276,12.349877,41.820221,12.348538,41.819276
4891,18,{'15': 18},3,4890,16.0,1,0,0,0,4683,4890,PORTUENSE/MAGLIANA,41.819276,12.348538,12.348538,41.819276,12.350814,41.819842,12.348538,41.819276
4828,63,{'274': 63},3,4890,145.0,1,0,0,0,4683,4890,PORTUENSE/MAGLIANA,41.819276,12.348538,12.348538,41.819276,12.341382,41.830003,12.348538,41.819276
4892,18,{'15': 18},3,4891,15.0,1,0,0,0,4684,4891,MAGLIANA/PORTUENSE,41.819842,12.350814,12.350814,41.819842,12.353093,41.819602,12.350814,41.819842
4893,18,{'15': 18},3,4892,63.0,1,0,0,0,4685,4892,MAGLIANA/CIVICO 1338,41.819602,12.353093,12.353093,41.819602,12.361928,41.817815,12.353093,41.819602
4894,18,{'15': 18},3,4893,39.0,1,0,0,0,4686,4893,MAGLIANA/DEPURATORE ACEA,41.817815,12.361928,12.361928,41.817815,12.367523,41.819731,12.361928,41.817815
4895,18,{'15': 18},3,4894,50.0,1,0,0,0,4687,4894,MAGLIANA/CIVICO 1171,41.819731,12.367523,12.367523,41.819731,12.374969,41.822009,12.367523,41.819731
4896,18,{'15': 18},3,4895,69.0,1,0,0,0,4688,4895,MAGLIANA/CASALE DEL MERLO,41.822009,12.374969,12.374969,41.822009,12.385967,41.823192,12.374969,41.822009
4897,18,{'15': 18},3,4896,58.0,1,0,0,0,4689,4896,MAGLIANA/VALLE LUPARA,41.823192,12.385967,12.385967,41.823192,12.394773,41.821471,12.385967,41.823192
8186,18,{'15': 18},3,4897,36.0,1,0,0,0,4690,4897,MAGLIANA/GRA,41.821471,12.394773,12.394773,41.821471,12.400415,41.821926,12.394773,41.821471
4899,94,"{'82': 76, '15': 18}",3,4898,22.0,1,0,0,0,4691,4898,MAGLIANA/DAL FABBRO,41.822849,12.402991,12.402991,41.822849,12.405208,41.823642,12.402991,41.822849
7017,94,"{'82': 76, '15': 18}",3,4899,37.0,1,0,0,0,4692,4899,MAGLIANA/MARCHETTI,41.823642,12.405208,12.405208,41.823642,12.408911,41.824864,12.405208,41.823642
7945,43,{'67': 43},3,4900,37.0,1,0,0,0,4693,4900,ALDOBRANDESCHI/CIVICO 190,41.877373,12.394993,12.394993,41.877373,12.393208,41.875011,12.394993,41.877373
6707,60,{'287': 60},3,4900,31.0,1,0,0,0,4693,4900,ALDOBRANDESCHI/CIVICO 190,41.877373,12.394993,12.394993,41.877373,12.393425,41.875372,12.394993,41.877373
4903,34,{'17': 34},3,4901,27.0,1,0,0,0,4694,4901,FORMICHI,41.962277,12.285031,12.285031,41.962277,12.286046,41.964665,12.285031,41.962277
2844,184,"{'125': 47, '158': 39, '119': 98}",3,4902,28.0,1,0,0,0,4695,4902,FRANCESCHINI/ZANARDI,41.913584,12.578164,12.578164,41.913584,12.577629,41.914704,12.578164,41.913584
6106,34,{'17': 34},3,4903,84.0,1,0,0,0,4696,4903,PASQUINI,41.964665,12.286046,12.286046,41.964665,12.295581,41.964953,12.286046,41.964665
4906,34,{'17': 34},3,4904,114.0,1,0,0,0,4697,4904,TRAGLIATA/BOCCEA,41.963952,12.304311,12.304311,41.963952,12.314316,41.962043,12.304311,41.963952
6704,60,{'287': 60},3,4905,57.0,1,0,0,0,4698,4905,ALDOBRANDESCHI/CIVICO 190,41.877253,12.395449,12.395449,41.877253,12.400197,41.879842,12.395449,41.877253
4809,43,{'67': 43},3,4905,94.0,1,0,0,0,4698,4905,ALDOBRANDESCHI/CIVICO 190,41.877253,12.395449,12.395449,41.877253,12.39736,41.883051,12.395449,41.877253
4907,34,{'17': 34},3,4906,44.0,1,0,0,0,4699,4906,BOCCEA/SS. MARIO E MARTA,41.962043,12.314316,12.314316,41.962043,12.312923,41.957517,12.314316,41.962043
4908,34,{'17': 34},3,4907,18.0,1,0,0,0,4700,4907,BOCCEA/MADONNA DI LORETO,41.957517,12.312923,12.312923,41.957517,12.312794,41.955546,12.312923,41.957517
7102,34,{'17': 34},3,4908,46.0,1,0,0,0,4701,4908,BOCCEA/QUARTO GALERIA,41.955546,12.312794,12.312794,41.955546,12.313699,41.950889,12.312794,41.955546
4910,34,{'17': 34},3,4909,28.0,1,0,0,0,4702,4909,BOCCEA/CASALNOCETO,41.948903,12.315132,12.315132,41.948903,12.31651,41.946132,12.315132,41.948903
4911,34,{'17': 34},3,4910,19.0,1,0,0,0,4703,4910,BOCCEA/TRICERRO,41.946132,12.31651,12.31651,41.946132,12.317126,41.944266,12.31651,41.946132
4913,34,{'17': 34},3,4911,45.0,1,0,0,0,4704,4911,BOCCEA/TRINO,41.944266,12.317126,12.317126,41.944266,12.317354,41.939787,12.317126,41.944266
2563,61,{'309': 61},3,4912,44.0,1,0,0,0,4705,4912,BALDUINA/MASSIMI,41.927851,12.442435,12.442435,41.927851,12.444736,41.926978,12.442435,41.927851
4914,34,{'17': 34},3,4913,57.0,1,0,0,0,4706,4913,BOCCEA/VALLE SANTA,41.939787,12.317354,12.317354,41.939787,12.320211,41.935543,12.317354,41.939787
4915,34,{'17': 34},3,4914,18.0,1,0,0,0,4707,4914,BOCCEA/ERCOLE,41.935543,12.320211,12.320211,41.935543,12.322595,41.935134,12.320211,41.935543
4916,34,{'17': 34},3,4915,47.0,1,0,0,0,4708,4915,BOCCEA/PONTECURONE,41.935134,12.322595,12.322595,41.935134,12.328749,41.93399,12.322595,41.935134
4917,34,{'17': 34},3,4916,55.0,1,0,0,0,4709,4916,BOCCEA/VILLA DEL BOSCO,41.93399,12.328749,12.328749,41.93399,12.335976,41.933834,12.328749,41.93399
4918,34,{'17': 34},3,4917,42.0,1,0,0,0,4710,4917,BOCCEA/CAREZZANO,41.933834,12.335976,12.335976,41.933834,12.340962,41.933211,12.335976,41.933834
4919,34,{'17': 34},3,4918,48.0,1,0,0,0,4711,4918,BOCCEA/CIVICO 1021,41.933211,12.340962,12.340962,41.933211,12.345284,41.930069,12.340962,41.933211
4750,34,{'17': 34},3,4919,89.0,1,0,0,0,4712,4919,BOCCEA/CIVICO 971,41.930069,12.345284,12.345284,41.930069,12.353554,41.928042,12.345284,41.930069
364,325,"{'284': 92, '305': 47, '357': 8, '302': 98, '350': 8, '298': 72}",3,4920,28.0,1,0,0,0,4713,4920,GREGORIO VII/S. SILVERIO,41.895677,12.449009,12.449009,41.895677,12.44989,41.896554,12.449009,41.895677
1804,129,"{'91': 39, '294': 90}",3,4921,82.0,1,0,0,0,4714,4921,ANTONELLI/PONZI,41.924567,12.483956,12.483956,41.924567,12.487385,41.922341,12.483956,41.924567
6217,43,"{'357': 7, '18': 2, '17': 34}",3,4922,27.0,1,0,0,0,4715,4922,BOCCEA/CELLULOSA,41.922961,12.368219,12.368219,41.922961,12.370461,41.922314,12.368219,41.922961
4924,157,{'196': 157},3,4923,45.0,1,0,0,0,4716,4923,MEATTINI,41.849849,12.580859,12.580859,41.849849,12.578366,41.849346,12.580859,41.849849
2345,157,{'196': 157},3,4924,66.0,1,0,0,0,4717,4924,GIULIOLI,41.849346,12.578366,12.578366,41.849346,12.580196,41.850835,12.578366,41.849346
360,345,"{'370': 10, '276': 49, '344': 22, '347': 21, '294': 90, '208': 49, '278': 104}",3,4925,52.0,1,0,0,0,4718,4925,REPUBBLICA (MA),41.903246,12.495503,12.495503,41.903246,12.497094,41.901824,12.495503,41.903246
477,11,{'197': 11},3,4925,137.0,1,0,0,0,4718,4925,REPUBBLICA (MA),41.903246,12.495503,12.495503,41.903246,12.499727,41.900996,12.495503,41.903246
2991,89,{'294': 89},3,4926,57.0,1,0,0,0,4719,4926,PIEMONTE/CARDUCCI,41.906639,12.494054,12.494054,41.906639,12.493468,41.908841,12.494054,41.906639
2524,48,{'281': 48},3,4927,24.0,1,0,0,0,4720,4927,CASALETTO/PORTUENSE,41.854119,12.437477,12.437477,41.854119,12.436622,41.853514,12.437477,41.854119
4930,131,"{'91': 42, '294': 89}",3,4928,38.0,1,0,0,0,4721,4928,ANTONELLI/MERCALLI,41.922805,12.486574,12.486574,41.922805,12.484869,41.923906,12.486574,41.922805
4753,9,"{'289': 1, '357': 8}",3,4929,24.0,1,0,0,0,4722,4929,BOCCEA/MOMBARUZZO,41.922421,12.370704,12.370704,41.922421,12.366828,41.922677,12.370704,41.922421
4722,35,"{'19': 2, '17': 33}",3,4929,36.0,1,0,0,0,4722,4929,BOCCEA/MOMBARUZZO,41.922421,12.370704,12.370704,41.922421,12.367558,41.923558,12.370704,41.922421
467,131,"{'91': 42, '294': 89}",3,4930,98.0,1,0,0,0,4723,4930,ANTONELLI/PONZI,41.923906,12.484869,12.484869,41.923906,12.481929,41.927536,12.484869,41.923906
3517,47,{'281': 47},3,4931,47.0,1,0,0,0,4724,4931,TRULLO,41.850461,12.435077,12.435077,41.850461,12.435843,41.852295,12.435077,41.850461
4933,185,"{'91': 42, '181': 54, '294': 89}",3,4932,90.0,1,0,0,0,4725,4932,DE COUBERTIN/ARGENTINA,41.930275,12.475376,12.475376,41.930275,12.470559,41.928953,12.475376,41.930275
329,54,{'181': 54},3,4933,79.0,1,0,0,0,4726,4933,DE COUBERTIN/PALAZZETTO SPORT,41.928953,12.470559,12.470559,41.928953,12.468375,41.932292,12.470559,41.928953
306,89,{'294': 89},3,4933,41.0,1,0,0,0,4726,4933,DE COUBERTIN/PALAZZETTO SPORT,41.928953,12.470559,12.470559,41.928953,12.469218,41.927791,12.470559,41.928953
7594,42,{'91': 42},3,4933,30.0,1,0,0,0,4726,4933,DE COUBERTIN/PALAZZETTO SPORT,41.928953,12.470559,12.470559,41.928953,12.468688,41.928539,12.470559,41.928953
4935,47,{'281': 47},3,4934,72.0,1,0,0,0,4727,4934,USSANI/FUNAIOLI,41.859329,12.441493,12.441493,41.859329,12.439219,41.86172,12.441493,41.859329
1487,47,{'281': 47},3,4935,49.0,1,0,0,0,4728,4935,USSANI/ROCCI,41.86172,12.439219,12.439219,41.86172,12.437847,41.863127,12.439219,41.86172
2751,89,{'294': 89},3,4937,51.0,1,0,0,0,4729,4937,VIGNOLA,41.925072,12.467898,12.467898,41.925072,12.464681,41.925997,12.467898,41.925072
1963,69,"{'22': 35, '27': 34}",3,4938,27.0,1,0,0,0,4730,4938,BRACCIANENSE/CASSIA,42.009216,12.378057,12.378057,42.009216,12.37955,42.007908,12.378057,42.009216
6594,35,{'18': 35},3,4940,7.0,1,0,0,0,4731,4940,BOCCEA/STORTA,41.928159,12.353633,12.353633,41.928159,12.352919,41.928571,12.353633,41.928159
4941,33,{'17': 33},3,4940,79.0,1,0,0,0,4731,4940,BOCCEA/STORTA,41.928159,12.353633,12.353633,41.928159,12.344901,41.93043,12.353633,41.928159
4942,33,{'17': 33},3,4941,32.0,1,0,0,0,4732,4941,BOCCEA/CIVICO 971,41.93043,12.344901,12.344901,41.93043,12.341597,41.933023,12.344901,41.93043
4943,33,{'17': 33},3,4942,42.0,1,0,0,0,4733,4942,BOCCEA/CIVICO 1021,41.933023,12.341597,12.341597,41.933023,12.335501,41.93389,12.341597,41.933023
4944,33,{'17': 33},3,4943,47.0,1,0,0,0,4734,4943,BOCCEA/CAREZZANO,41.93389,12.335501,12.335501,41.93389,12.328164,41.93413,12.335501,41.93389
4945,33,{'17': 33},3,4944,40.0,1,0,0,0,4735,4944,BOCCEA/VILLA DEL BOSCO,41.93413,12.328164,12.328164,41.93413,12.322113,41.935335,12.328164,41.93413
4946,33,{'17': 33},3,4945,17.0,1,0,0,0,4736,4945,BOCCEA/PONTECURONE,41.935335,12.322113,12.322113,41.935335,12.319534,41.935729,12.322113,41.935335
4947,33,{'17': 33},3,4946,36.0,1,0,0,0,4737,4946,BOCCEA/ERCOLE,41.935729,12.319534,12.319534,41.935729,12.317989,41.938838,12.319534,41.935729
4948,33,{'17': 33},3,4947,53.0,1,0,0,0,4738,4947,BOCCEA/VALLE SANTA,41.938838,12.317989,12.317989,41.938838,12.317132,41.944827,12.317989,41.938838
4949,33,{'17': 33},3,4948,16.0,1,0,0,0,4739,4948,BOCCEA/TRINO,41.944827,12.317132,12.317132,41.944827,12.316459,41.946617,12.317132,41.944827
4950,33,{'17': 33},3,4949,27.0,1,0,0,0,4740,4949,BOCCEA/TRICERRO,41.946617,12.316459,12.316459,41.946617,12.314996,41.949589,12.316459,41.946617
7101,33,{'17': 33},3,4950,19.0,1,0,0,0,4741,4950,BOCCEA/CASALNOCETO,41.949589,12.314996,12.314996,41.949589,12.313445,41.951401,12.314996,41.949589
4952,33,{'17': 33},3,4951,16.0,1,0,0,0,4742,4951,BOCCEA/QUARTO GALERIA,41.956041,12.312994,12.312994,41.956041,12.313126,41.957837,12.312994,41.956041
4953,33,{'17': 33},3,4952,44.0,1,0,0,0,4743,4952,BOCCEA/MADONNA DI LORETO,41.957837,12.313126,12.313126,41.957837,12.314411,41.962509,12.313126,41.957837
4954,33,{'17': 33},3,4953,76.0,1,0,0,0,4744,4953,BOCCEA/SS. MARIO E MARTA,41.962509,12.314411,12.314411,41.962509,12.307865,41.963576,12.314411,41.962509
4955,33,{'17': 33},3,4954,26.0,1,0,0,0,4745,4954,BOCCEA/LAGHI DEL SALICE,41.963576,12.307865,12.307865,41.963576,12.304793,41.964103,12.307865,41.963576
4957,33,{'17': 33},3,4955,82.0,1,0,0,0,4746,4955,BOCCEA/TRAGLIATA,41.964103,12.304793,12.304793,41.964103,12.295299,41.965419,12.304793,41.964103
2517,105,{'296': 105},3,4956,29.0,1,0,0,0,4747,4956,F.LLI GUALANDI,41.942248,12.421452,12.421452,41.942248,12.420354,41.941369,12.421452,41.942248
4958,33,{'17': 33},3,4957,80.0,1,0,0,0,4748,4957,TRAGLIATA/MESTICA,41.965419,12.295299,12.295299,41.965419,12.285601,41.964334,12.295299,41.965419
4901,33,{'17': 33},3,4958,27.0,1,0,0,0,4749,4958,PASQUINI,41.964334,12.285601,12.285601,41.964334,12.285031,41.962277,12.285601,41.964334
2742,79,{'295': 79},3,4960,33.0,1,0,0,0,4750,4960,IGEA/CERVINIA,41.934167,12.440478,12.440478,41.934167,12.44268,41.934747,12.440478,41.934167
4965,106,"{'295': 79, '94': 27}",3,4964,51.0,1,0,0,0,4751,4964,CAMILLUCCIA/COLLI FARNESINA,41.944282,12.45055,12.45055,41.944282,12.452636,41.946902,12.45055,41.944282
4966,106,"{'295': 79, '94': 27}",3,4965,49.0,1,0,0,0,4752,4965,CAMILLUCCIA/VILLA MEDICI,41.946902,12.452636,12.452636,41.946902,12.455178,41.949185,12.452636,41.946902
4967,106,"{'295': 79, '94': 27}",3,4966,48.0,1,0,0,0,4753,4966,CAMILLUCCIA/TEHERAN,41.949185,12.455178,12.455178,41.949185,12.458518,41.949179,12.455178,41.949185
1993,106,"{'295': 79, '94': 27}",3,4967,75.0,1,0,0,0,4754,4967,CAMILLUCCIA/VILLA ROSPIGLIOSI,41.949179,12.458518,12.458518,41.949179,12.461786,41.94761,12.458518,41.949179
1329,129,"{'91': 39, '294': 90}",3,4972,32.0,1,0,0,0,4755,4972,PINTURICCHIO,41.929407,12.463513,12.463513,41.929407,12.463232,41.928252,12.463513,41.929407
4978,35,{'22': 35},3,4977,93.0,1,0,0,0,4756,4977,BRACCIANENSE/PARAVIA,42.024316,12.344099,12.344099,42.024316,12.354459,42.017914,12.344099,42.024316
3631,35,{'22': 35},3,4978,93.0,1,0,0,0,4757,4978,BRACCIANENSE/CIVICO 199,42.017914,12.354459,12.354459,42.017914,12.364336,42.014733,12.354459,42.017914
4980,69,"{'22': 35, '27': 34}",3,4979,37.0,1,0,0,0,4758,4979,BRACCIANENSE/FERRARI,42.010863,12.368357,12.368357,42.010863,12.372176,42.010194,12.368357,42.010863
4938,69,"{'22': 35, '27': 34}",3,4980,66.0,1,0,0,0,4759,4980,BRACCIANENSE/CERQUETTA,42.010194,12.372176,12.372176,42.010194,12.378057,42.009216,12.372176,42.010194
3186,56,{'110': 56},3,4981,52.0,1,0,0,0,4760,4981,LABIA,41.969942,12.520036,12.520036,41.969942,12.517594,41.970573,12.520036,41.969942
1978,171,"{'100': 61, '13': 50, '362': 10, '105': 50}",3,4982,48.0,1,0,0,0,4761,4982,CASSIA/VOLUSIA,41.974387,12.42697,12.42697,41.974387,12.429209,41.973528,12.42697,41.974387
4984,69,"{'22': 35, '27': 34}",3,4983,36.0,1,0,0,0,4762,4983,BRACCIANENSE/CASSIA,42.009458,12.377761,12.377761,42.009458,12.374339,42.010623,12.377761,42.009458
4986,69,"{'22': 35, '27': 34}",3,4984,56.0,1,0,0,0,4763,4984,BRACCIANENSE/CERQUETTA,42.010623,12.374339,12.374339,42.010623,12.367937,42.011155,12.374339,42.010623
7569,34,{'27': 34},3,4986,23.0,1,0,0,0,4764,4986,BRACCIANENSE/FERRARI,42.011155,12.367937,12.367937,42.011155,12.366294,42.01243,12.367937,42.011155
3650,35,{'22': 35},3,4986,48.0,1,0,0,0,4764,4986,BRACCIANENSE/FERRARI,42.011155,12.367937,12.367937,42.011155,12.364148,42.015485,12.367937,42.011155
4988,35,{'22': 35},3,4987,77.0,1,0,0,0,4765,4987,BRACCIANENSE/CIVICO 199,42.018258,12.354135,12.354135,42.018258,12.344084,42.024685,12.354135,42.018258
4989,35,{'22': 35},3,4988,101.0,1,0,0,0,4766,4988,BRACCIANENSE/PARAVIA,42.024685,12.344084,12.344084,42.024685,12.334872,42.035422,12.344084,42.024685
4996,143,"{'23': 37, '24': 37, '22': 35, '27': 34}",3,4995,27.0,1,0,0,0,4768,4995,STORTA/CASSIA,42.003998,12.380898,12.380898,42.003998,12.378702,42.003188,12.380898,42.003998
3859,71,"{'24': 37, '27': 34}",3,4996,54.0,1,0,0,0,4769,4996,STORTA/CIVICO 885,42.003188,12.378702,12.378702,42.003188,12.380119,42.002695,12.378702,42.003188
4997,37,{'23': 37},3,4996,71.0,1,0,0,0,4769,4996,STORTA/CIVICO 885,42.003188,12.378702,12.378702,42.003188,12.374114,41.997063,12.378702,42.003188
4035,35,{'22': 35},3,4996,50.0,1,0,0,0,4769,4996,STORTA/CIVICO 885,42.003188,12.378702,12.378702,42.003188,12.380135,42.00263,12.378702,42.003188
4998,37,{'23': 37},3,4997,44.0,1,0,0,0,4770,4997,STORTA/CIVICO 804,41.997063,12.374114,12.374114,41.997063,12.372848,41.992635,12.374114,41.997063
4999,37,{'23': 37},3,4998,35.0,1,0,0,0,4771,4998,STORTA/CIVICO 783,41.992635,12.372848,12.372848,41.992635,12.37034,41.989043,12.372848,41.992635
6570,37,{'23': 37},3,4999,21.0,1,0,0,0,4772,4999,STORTA/CIVICO 741,41.989043,12.37034,12.37034,41.989043,12.369684,41.98665,12.37034,41.989043
5001,80,{'295': 80},3,5000,65.0,1,0,0,0,4773,5000,CAMILLUCCIA/VILLA ROSPIGLIOSI,41.949346,12.458963,12.458963,41.949346,12.454648,41.948951,12.458963,41.949346
5002,80,{'295': 80},3,5001,54.0,1,0,0,0,4774,5001,CAMILLUCCIA/TEHERAN,41.948951,12.454648,12.454648,41.948951,12.452047,41.946523,12.454648,41.948951
5004,80,{'295': 80},3,5002,45.0,1,0,0,0,4775,5002,CAMILLUCCIA/VILLA MEDICI,41.946523,12.452047,12.452047,41.946523,12.450291,41.944273,12.452047,41.946523
5006,36,{'23': 36},3,5003,22.0,1,0,0,0,4776,5003,STORTA/SANTA ROSA,41.987091,12.369841,12.369841,41.987091,12.370696,41.989416,12.369841,41.987091
2760,80,{'295': 80},3,5004,63.0,1,0,0,0,4777,5004,CAMILLUCCIA/COLLI FARNESINA,41.944273,12.450291,12.450291,41.944273,12.446753,41.941855,12.450291,41.944273
4856,80,{'295': 80},3,5005,31.0,1,0,0,0,4778,5005,CAMILLUCCIA/MARSCIANO,41.936639,12.442991,12.442991,41.936639,12.443054,41.935137,12.442991,41.936639
5007,36,{'23': 36},3,5006,38.0,1,0,0,0,4779,5006,STORTA/CIVICO 741,41.989416,12.370696,12.370696,41.989416,12.373111,41.993046,12.370696,41.989416
5008,36,{'23': 36},3,5007,59.0,1,0,0,0,4780,5007,STORTA/CIVICO 783,41.993046,12.373111,12.373111,41.993046,12.374843,41.998273,12.373111,41.993046
5009,36,{'23': 36},3,5008,70.0,1,0,0,0,4781,5008,STORTA/CIVICO 816,41.998273,12.374843,12.374843,41.998273,12.378924,42.003312,12.374843,41.998273
5010,142,"{'23': 36, '24': 37, '22': 35, '27': 34}",3,5009,27.0,1,0,0,0,4782,5009,STORTA/CIVICO 885,42.003312,12.378924,12.378924,42.003312,12.381136,42.003663,12.378924,42.003312
1941,106,"{'24': 37, '22': 35, '27': 34}",3,5010,41.0,1,0,0,0,4783,5010,STORTA/CASSIA,42.003663,12.381136,12.381136,42.003663,12.380297,42.005553,12.381136,42.003663
8021,36,{'23': 36},3,5010,19.0,1,0,0,0,4783,5010,STORTA/CASSIA,42.003663,12.381136,12.381136,42.003663,12.38275,42.002805,12.381136,42.003663
1930,231,"{'297': 154, '219': 66, '371': 11}",3,5011,73.0,1,0,0,0,4784,5011,MILIZIE/FERRARI,41.912871,12.464781,12.464781,41.912871,12.461237,41.91199,12.464781,41.912871
5013,105,{'296': 105},3,5012,38.0,1,0,0,0,4785,5012,TROYA,41.941443,12.423964,12.423964,41.941443,12.424364,41.94327,12.423964,41.941443
